episode,score,mean_score,epsilon,loss
1448,0,0.0000,0.2905,0.025699
1449,0,0.0000,0.2900,0.422644
1450,0,0.0000,0.2895,0.069467
1451,0,0.0000,0.2890,0.010215
1452,0,0.0000,0.2885,0.036466
1453,0,0.0000,0.2880,0.010044
1454,0,0.0000,0.2875,0.021940
1455,0,0.0000,0.2871,0.026397
1456,0,0.0000,0.2866,0.018821
1457,0,0.0000,0.2861,0.027955
1458,0,0.0000,0.2856,0.029930
1459,0,0.0000,0.2851,0.031319
1460,0,0.0000,0.2846,0.025684
1461,0,0.0000,0.2841,1.078197
1462,0,0.0000,0.2836,0.030131
1463,0,0.0000,0.2831,0.013863
1464,0,0.0000,0.2826,0.027645
1465,0,0.0000,0.2822,0.326666
1466,0,0.0000,0.2817,0.025077
1467,0,0.0000,0.2812,1.130300
1468,0,0.0000,0.2807,0.053712
1469,0,0.0000,0.2802,0.024243
1470,0,0.0000,0.2797,0.014206
1471,0,0.0000,0.2792,0.035951
1472,0,0.0000,0.2787,0.057769
1473,0,0.0000,0.2782,0.031973
1474,0,0.0000,0.2777,0.185170
1475,0,0.0000,0.2772,0.027800
1476,0,0.0000,0.2768,0.020509
1477,0,0.0000,0.2763,0.018702
1478,0,0.0000,0.2758,0.014182
1479,0,0.0000,0.2753,0.014408
1480,0,0.0000,0.2748,0.119116
1481,0,0.0000,0.2743,0.078902
1482,0,0.0000,0.2738,0.025440
1483,0,0.0000,0.2733,0.028503
1484,0,0.0000,0.2728,0.057390
1485,0,0.0000,0.2723,0.053523
1486,0,0.0000,0.2719,0.024171
1487,0,0.0000,0.2714,0.027250
1488,0,0.0000,0.2709,0.019986
1489,0,0.0000,0.2704,0.210581
1490,0,0.0000,0.2699,0.038754
1491,0,0.0000,0.2694,0.042779
1492,0,0.0000,0.2689,0.065079
1493,0,0.0000,0.2684,0.030499
1494,0,0.0000,0.2679,0.022227
1495,0,0.0000,0.2674,0.019333
1496,0,0.0000,0.2670,0.034048
1497,0,0.0000,0.2665,0.144194
1498,0,0.0000,0.2660,0.066638
1499,0,0.0000,0.2655,0.053052
1500,0,0.0000,0.2650,0.023023
1501,0,0.0000,0.2645,0.051305
1502,0,0.0000,0.2640,0.032039
1503,0,0.0000,0.2635,0.057188
1504,0,0.0000,0.2630,0.058815
1505,0,0.0000,0.2626,0.021796
1506,0,0.0000,0.2621,0.010910
1507,0,0.0000,0.2616,0.043721
1508,0,0.0000,0.2611,0.059758
1509,0,0.0000,0.2606,0.062328
1510,0,0.0000,0.2601,0.021925
1511,0,0.0000,0.2596,0.019000
1512,0,0.0000,0.2591,0.022165
1513,0,0.0000,0.2586,0.061860
1514,0,0.0000,0.2581,0.761379
1515,0,0.0000,0.2577,0.075123
1516,0,0.0000,0.2572,0.045446
1517,0,0.0000,0.2567,0.027471
1518,0,0.0000,0.2562,0.039596
1519,0,0.0000,0.2557,0.027092
1520,0,0.0000,0.2552,0.016055
1521,0,0.0000,0.2547,0.035370
1522,0,0.0000,0.2542,0.036659
1523,0,0.0000,0.2537,0.033979
1524,0,0.0000,0.2532,0.021995
1525,0,0.0000,0.2528,0.303602
1526,0,0.0000,0.2523,0.093618
1527,0,0.0000,0.2518,0.041199
1528,0,0.0000,0.2513,0.868363
1529,0,0.0000,0.2508,0.027099
1530,0,0.0000,0.2503,0.074641
1531,0,0.0000,0.2498,0.051454
1532,0,0.0000,0.2493,0.064976
1533,0,0.0000,0.2488,0.040555
1534,0,0.0000,0.2483,0.030455
1535,0,0.0000,0.2479,0.027301
1536,0,0.0000,0.2474,0.130176
1537,0,0.0000,0.2469,0.210974
1538,0,0.0000,0.2464,0.020951
1539,0,0.0000,0.2459,0.021274
1540,0,0.0000,0.2454,0.016066
1541,0,0.0000,0.2449,0.085858
1542,0,0.0000,0.2444,0.020312
1543,0,0.0000,0.2439,0.028847
1544,0,0.0000,0.2434,0.027255
1545,0,0.0000,0.2429,0.073934
1546,0,0.0000,0.2425,0.023894
1547,0,0.0000,0.2420,0.041865
1548,0,0.0000,0.2415,0.025587
1549,0,0.0000,0.2410,0.031937
1550,0,0.0000,0.2405,0.048554
1551,0,0.0000,0.2400,0.254081
1552,0,0.0000,0.2395,0.050002
1553,0,0.0000,0.2390,0.052904
1554,0,0.0000,0.2385,0.183794
1555,0,0.0000,0.2381,0.302269
1556,0,0.0000,0.2376,0.030233
1557,0,0.0000,0.2371,0.047613
1558,0,0.0000,0.2366,0.125913
1559,0,0.0000,0.2361,0.070405
1560,0,0.0000,0.2356,0.021617
1561,0,0.0000,0.2351,0.068637
1562,0,0.0000,0.2346,0.050141
1563,0,0.0000,0.2341,0.032099
1564,0,0.0000,0.2336,0.030893
1565,0,0.0000,0.2332,0.100891
