episode,score,mean_score,epsilon,loss
2145,4,0.2452,0.0200,0.331575
2146,0,0.2451,0.0200,0.284803
2147,0,0.2450,0.0200,0.362281
2148,0,0.2449,0.0200,1.632727
2149,7,0.2480,0.0200,0.168954
2150,4,0.2498,0.0200,0.199523
2151,4,0.2515,0.0200,0.192119
2152,1,0.2519,0.0200,0.269599
2153,0,0.2517,0.0200,0.964322
2154,2,0.2526,0.0200,0.441483
2155,3,0.2538,0.0200,0.246511
2156,0,0.2537,0.0200,15.432406
2157,0,0.2536,0.0200,1.114106
2158,1,0.2539,0.0200,1.278667
2159,1,0.2543,0.0200,0.321163
2160,1,0.2546,0.0200,0.189408
2161,0,0.2545,0.0200,0.198533
2162,0,0.2544,0.0200,0.877900
2163,1,0.2547,0.0200,0.349427
2164,7,0.2579,0.0200,0.331336
2165,0,0.2577,0.0200,0.347371
2166,0,0.2576,0.0200,1.656169
2167,0,0.2575,0.0200,0.497019
2168,4,0.2592,0.0200,0.479200
2169,5,0.2614,0.0200,1.120421
2170,0,0.2613,0.0200,0.977259
2171,0,0.2612,0.0200,0.238297
2172,6,0.2638,0.0200,0.416274
2173,2,0.2646,0.0200,0.777419
2174,3,0.2659,0.0200,0.676011
2175,0,0.2657,0.0200,0.967810
2176,0,0.2656,0.0200,0.509017
2177,0,0.2655,0.0200,0.189598
2178,1,0.2658,0.0200,0.947924
2179,1,0.2662,0.0200,0.472590
2180,6,0.2688,0.0200,0.124560
2181,0,0.2687,0.0200,0.303976
2182,1,0.2690,0.0200,0.808752
2183,1,0.2694,0.0200,0.330557
2184,4,0.2711,0.0200,0.178069
2185,0,0.2709,0.0200,0.389921
